"","source","type","author","title","latitude","longitude","location","datetime","date","time","is_RT","is_all","is_mbdata","mentions","is_mention","hashtags","is_hashtag","links","is_link","not_mention","from","group","is_ccdata","is_news","is_official","is_spam","is_interest","is_others","is_all1","to","n"
"3150","Part2","mbdata","jaques","RT @OnlytheTruth BEATEN BY FIRE! #firewins",NA,NA,NA,"2014-01-23 19:24:00","2014-01-23",19:24:00,1,1,1,"OnlytheTruth",1,"#firewins",1,"NO Link",0,0,116,"Others","0","0","0","0","0","1",1,68,8
"3151","Part2","mbdata","dragonRider1","RT @AbilaPoliceDepartment Abila Police Department releases a partial license plate number for hit and run vehicle L829 #APD",NA,NA,NA,"2014-01-23 19:24:00","2014-01-23",19:24:00,1,1,1,"AbilaPoliceDepartment",1,"#APD",1,"NO Link",0,0,4,"Official","0","0","1","0","0","0",1,40,6
"3152","Part2","mbdata","siliconKing","RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar",NA,NA,NA,"2014-01-23 19:24:01","2014-01-23",19:24:01,1,1,1,"KronosStar",1,"#KronosStar",1,"NO Link",0,0,86,"News","0","1","0","0","0","0",1,147,215
"3153","Part2","mbdata","sithLordJames","RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar",NA,NA,NA,"2014-01-23 19:24:01","2014-01-23",19:24:01,1,1,1,"KronosStar",1,"#KronosStar",1,"NO Link",0,0,86,"News","0","1","0","0","0","0",1,149,215
"3154","Part2","mbdata","sithLordJames","RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar",NA,NA,NA,"2014-01-23 19:24:01","2014-01-23",19:24:01,1,1,1,"KronosStar",1,"#KronosStar",1,"NO Link",0,0,86,"News","0","1","0","0","0","0",1,149,215
"3155","Part2","ccdata","CallCentre","SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN",NA,NA,"Egeou Ave / Ipsilantou Ave","2014-01-23 19:24:15","2014-01-23",19:24:15,0,1,0,"CallCentre",0,"NO Hashtag",0,"NO Link",0,0,21,"CallCentre","1","0","0","0","0","0",1,21,195
"3156","Part2","mbdata","aliceRocks","some guy just got hit by this crazy driver - he's messed up",NA,NA,NA,"2014-01-23 19:24:18","2014-01-23",19:24:18,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,6,4788
"3157","Part2","mbdata","KronosQuoth","Life is what happens to you while youre busy making other plans.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:24:19","2014-01-23",19:24:19,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3158","Part2","mbdata","KronosQuoth","Life is what happens to you while youre busy making other plans.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:24:19","2014-01-23",19:24:19,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3159","Part2","mbdata","KronosQuoth","The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:24:19","2014-01-23",19:24:19,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3160","Part2","mbdata","KronosQuoth","The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:24:19","2014-01-23",19:24:19,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3161","Part2","mbdata","dealsRUs101","free iThing contest click here contest.kronos/freeiThing  #abila #iThing",NA,NA,NA,"2014-01-23 19:24:19","2014-01-23",19:24:19,0,1,1,"NOT Mentioned",0,"#abila",1,"contest.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,36,4788
"3162","Part2","mbdata","dealsRUs101","free iThing contest click here contest.kronos/freeiThing  #abila #iThing",NA,NA,NA,"2014-01-23 19:24:19","2014-01-23",19:24:19,0,1,1,"NOT Mentioned",0,"#iThing",1,"contest.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,36,4788
"3163","Part2","mbdata","KronosQuoth","You miss 100% of the shots you dont take.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:24:19","2014-01-23",19:24:19,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3164","Part2","mbdata","KronosQuoth","You miss 100% of the shots you dont take.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:24:19","2014-01-23",19:24:19,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3165","Part2","mbdata","pinky","RT @brewvebeenserved FREE COFFEE to anyone who caught the license plate of that black van! #jerkdrivers",NA,NA,NA,"2014-01-23 19:24:38","2014-01-23",19:24:38,1,1,1,"brewvebeenserved",1,"#jerkdrivers",1,"NO Link",0,0,19,"Others","0","0","0","0","0","1",1,122,2
"3166","Part2","mbdata","jgrobannne","RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes",NA,NA,NA,"2014-01-23 19:24:42","2014-01-23",19:24:42,1,1,1,"KronosStar",1,"#KronosStar",1,"NO Link",0,0,86,"News","0","1","0","0","0","0",1,70,215
"3167","Part2","mbdata","jgrobannne","RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes",NA,NA,NA,"2014-01-23 19:24:42","2014-01-23",19:24:42,1,1,1,"KronosStar",1,"#DancingDolphinFire",1,"NO Link",0,0,86,"News","0","1","0","0","0","0",1,70,215
"3168","Part2","mbdata","jgrobannne","RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes",NA,NA,NA,"2014-01-23 19:24:42","2014-01-23",19:24:42,1,1,1,"KronosStar",1,"#AFDHeroes",1,"NO Link",0,0,86,"News","0","1","0","0","0","0",1,70,215
"3169","Part2","mbdata","soup4u","RT @OnlytheTruth Hey whatever happened to that cat?",NA,NA,NA,"2014-01-23 19:24:42","2014-01-23",19:24:42,1,1,1,"OnlytheTruth",1,"NO Hashtag",0,"NO Link",0,0,116,"Others","0","0","0","0","0","1",1,154,8
"3170","Part2","mbdata","junkman995","time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff",NA,NA,NA,"2014-01-23 19:24:47","2014-01-23",19:24:47,0,1,1,"NOT Mentioned",0,"#abila",1,"drugs.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,80,4788
"3171","Part2","mbdata","junkman995","time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff",NA,NA,NA,"2014-01-23 19:24:47","2014-01-23",19:24:47,0,1,1,"NOT Mentioned",0,"#pharmacyripoff",1,"drugs.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,80,4788
"3172","Part2","mbdata","junkman995","get paid to give away free software! Easy make.money.kronos/link #kronos",NA,NA,NA,"2014-01-23 19:24:47","2014-01-23",19:24:47,0,1,1,"NOT Mentioned",0,"#kronos",1,"make.money.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,80,4788
"3173","Part2","mbdata","KronosQuoth","The person who says it cannot be done should not interrupt the person who is doing it.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:24:47","2014-01-23",19:24:47,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3174","Part2","mbdata","KronosQuoth","The person who says it cannot be done should not interrupt the person who is doing it.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:24:47","2014-01-23",19:24:47,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3175","Part2","mbdata","KronosQuoth","Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:24:47","2014-01-23",19:24:47,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3176","Part2","mbdata","KronosQuoth","Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:24:47","2014-01-23",19:24:47,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3177","Part2","mbdata","rrWine","RT @dangermice They are announcing more evacuations not sure if i'll be able to keep seeing anything",NA,NA,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,1,1,1,"dangermice",1,"NO Hashtag",0,"NO Link",0,0,34,"Others","0","0","0","0","0","1",1,140,7
"3178","Part2","mbdata","jaques","RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI",NA,NA,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,1,1,1,"HomelandIlluminations",1,"#HI",1,"NO Link",0,0,65,"News","0","1","0","0","0","0",1,68,183
"3179","Part2","mbdata","sarajane","RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI",NA,NA,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,1,1,1,"HomelandIlluminations",1,"#HI",1,"NO Link",0,0,65,"News","0","1","0","0","0","0",1,143,183
"3180","Part2","mbdata","HomelandIlluminations","Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI",NA,NA,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,65,4788
"3181","Part2","mbdata","dangermice","They must be really worried",36.059,24.894,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,34,4788
"3182","Part2","mbdata","AbilaAllFaith","Reminder - we have opened our doors to evacuees of tonight's fire. Cookies and punch are available.",NA,NA,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,2,4788
"3183","Part2","mbdata","trollingsnark","TADA! Stage 3. Wide the area so that government agents can inspect your apartment for your protection!",NA,NA,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,165,4788
"3184","Part2","mbdata","hennyhenhendrix","anyone know a good body shop?",36.057,24.892,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,59,4788
"3185","Part2","mbdata","hngohebo_ABILAPOST","#APD has released description of hit and run vehicle from 500 block of Schaber: black van with partial license L829 #AbilaPost",NA,NA,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,1,"NOT Mentioned",0,"#APD",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,64,4788
"3186","Part2","mbdata","hngohebo_ABILAPOST","#APD has released description of hit and run vehicle from 500 block of Schaber: black van with partial license L829 #AbilaPost",NA,NA,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,1,"NOT Mentioned",0,"#AbilaPost",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,64,4788
"3187","Part2","mbdata","AbilaPoliceDepartment","Abila Police Department urges any witnesses of the hit and run incident on Schaber between Eira & Edessis to contact authorities with any information #APD",NA,NA,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,1,"NOT Mentioned",0,"#APD",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,4,4788
"3188","Part2","mbdata","trapanitweets","i called 555. got a license HAHA to the derp!",36.054,24.901,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,164,4788
"3189","Part2","mbdata","brewvebeenserved","This is the FIRST time anyone has been injured near our store! It's usually a very SAFE neighborhood! #stopby",36.054,24.901,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,1,"NOT Mentioned",0,"#stopby",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,19,4788
"3190","Part2","mbdata","Officia1AbilaPost","Shocking discoveries in the GAStech kidnapping case  smad.co.kronos/39xhke",NA,NA,NA,"2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"smad.co.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,113,4788
"3191","Part2","ccdata","CallCentre","DISTURBANCE-NOISE",NA,NA,"N. Limnou St / Nikomidias St","2014-01-23 19:25:00","2014-01-23",19:25:00,0,1,0,"CallCentre",0,"NO Hashtag",0,"NO Link",0,0,21,"CallCentre","1","0","0","0","0","0",1,21,195
"3192","Part2","mbdata","muppiesRock","RT @dtrejos Hope they had good insurance.",NA,NA,NA,"2014-01-23 19:25:01","2014-01-23",19:25:01,1,1,1,"dtrejos",1,"NO Hashtag",0,"NO Link",0,0,42,"Others","0","0","0","0","0","1",1,108,1
"3193","Part2","mbdata","AbilaPost","#AFD and #APD have announced expanding evacuation perimeter to addtional buildings #AbilaPost",NA,NA,NA,"2014-01-23 19:25:08","2014-01-23",19:25:08,0,1,1,"NOT Mentioned",0,"#AFD",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,5,4788
"3194","Part2","mbdata","AbilaPost","#AFD and #APD have announced expanding evacuation perimeter to addtional buildings #AbilaPost",NA,NA,NA,"2014-01-23 19:25:08","2014-01-23",19:25:08,0,1,1,"NOT Mentioned",0,"#APD",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,5,4788
"3195","Part2","mbdata","AbilaPost","#AFD and #APD have announced expanding evacuation perimeter to addtional buildings #AbilaPost",NA,NA,NA,"2014-01-23 19:25:08","2014-01-23",19:25:08,0,1,1,"NOT Mentioned",0,"#AbilaPost",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,5,4788
"3196","Part2","mbdata","GreyCatCollectibles","making us move again... I'm practically downtown now",NA,NA,NA,"2014-01-23 19:25:08","2014-01-23",19:25:08,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,55,4788
"3197","Part2","mbdata","dtrejos","Hate to say #itolduso but -- everyone noes that company does shoddy construction. #dancingdolphinfire",NA,NA,NA,"2014-01-23 19:25:08","2014-01-23",19:25:08,0,1,1,"NOT Mentioned",0,"#itolduso",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,42,4788
"3198","Part2","mbdata","dtrejos","Hate to say #itolduso but -- everyone noes that company does shoddy construction. #dancingdolphinfire",NA,NA,NA,"2014-01-23 19:25:08","2014-01-23",19:25:08,0,1,1,"NOT Mentioned",0,"#dancingdolphinfire",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,42,4788
"3199","Part2","mbdata","martaO","This is the worst. Now my ashtma kicks in. #smokygridlock",NA,NA,NA,"2014-01-23 19:25:08","2014-01-23",19:25:08,0,1,1,"NOT Mentioned",0,"#smokygridlock",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,99,4788
"3200","Part2","mbdata","OnlytheTruth","Best fire in years!",NA,NA,NA,"2014-01-23 19:25:08","2014-01-23",19:25:08,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,116,4788
"3201","Part2","mbdata","trapanitweets","Poor guy on bike appears to be ok, just shaken.",36.054,24.901,NA,"2014-01-23 19:25:08","2014-01-23",19:25:08,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,164,4788
"3202","Part2","ccdata","CallCentre","SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN",NA,NA,"N. Hacia St / N. Brada St","2014-01-23 19:25:08","2014-01-23",19:25:08,0,1,0,"CallCentre",0,"NO Hashtag",0,"NO Link",0,0,21,"CallCentre","1","0","0","0","0","0",1,21,195
"3203","Part2","mbdata","cheapgoods998","make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome",NA,NA,NA,"2014-01-23 19:25:18","2014-01-23",19:25:18,0,1,1,"NOT Mentioned",0,"#abila",1,"fastjobs.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,25,4788
"3204","Part2","mbdata","cheapgoods998","make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome",NA,NA,NA,"2014-01-23 19:25:18","2014-01-23",19:25:18,0,1,1,"NOT Mentioned",0,"#workAtHome",1,"fastjobs.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,25,4788
"3205","Part2","mbdata","skinnyJeans","How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit",NA,NA,NA,"2014-01-23 19:25:45","2014-01-23",19:25:45,0,1,1,"NOT Mentioned",0,"#abila",1,"fixit.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,150,4788
"3206","Part2","mbdata","skinnyJeans","How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit",NA,NA,NA,"2014-01-23 19:25:45","2014-01-23",19:25:45,0,1,1,"NOT Mentioned",0,"#badcredit",1,"fixit.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,150,4788
"3207","Part2","mbdata","KronosQuoth","There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:25:45","2014-01-23",19:25:45,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3208","Part2","mbdata","KronosQuoth","There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:25:45","2014-01-23",19:25:45,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3209","Part2","mbdata","KronosQuoth","It is never too late to be what you might have been.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:25:45","2014-01-23",19:25:45,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3210","Part2","mbdata","KronosQuoth","It is never too late to be what you might have been.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:25:45","2014-01-23",19:25:45,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3211","Part2","mbdata","KronosQuoth","The best reason to start an organization is to make meaning; to create a product or service to make the world a better place.  #POKRally #HI",NA,NA,NA,"2014-01-23 19:25:45","2014-01-23",19:25:45,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3212","Part2","mbdata","KronosQuoth","The best reason to start an organization is to make meaning; to create a product or service to make the world a better place.  #POKRally #HI",NA,NA,NA,"2014-01-23 19:25:45","2014-01-23",19:25:45,0,1,1,"NOT Mentioned",0,"#HI",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3213","Part2","mbdata","microBanana","RT @AbilaFireDept Abila Fire Department announces expansion of evacuation area #AFD",NA,NA,NA,"2014-01-23 19:26:00","2014-01-23",19:26:00,1,1,1,"AbilaFireDept",1,"#AFD",1,"NO Link",0,0,3,"Official","0","0","1","0","0","0",1,105,6
"3214","Part2","mbdata","pinky","RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI",NA,NA,NA,"2014-01-23 19:26:00","2014-01-23",19:26:00,1,1,1,"HomelandIlluminations",1,"#HI",1,"NO Link",0,0,65,"News","0","1","0","0","0","0",1,122,183
"3215","Part2","mbdata","muppiesRock","RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI",NA,NA,NA,"2014-01-23 19:26:00","2014-01-23",19:26:00,1,1,1,"HomelandIlluminations",1,"#HI",1,"NO Link",0,0,65,"News","0","1","0","0","0","0",1,108,183
"3216","Part2","mbdata","gardener4958","RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI",NA,NA,NA,"2014-01-23 19:26:00","2014-01-23",19:26:00,1,1,1,"HomelandIlluminations",1,"#HI",1,"NO Link",0,0,65,"News","0","1","0","0","0","0",1,51,183
"3217","Part2","mbdata","worldWatcher","RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI",NA,NA,NA,"2014-01-23 19:26:00","2014-01-23",19:26:00,1,1,1,"HomelandIlluminations",1,"#HI",1,"NO Link",0,0,65,"News","0","1","0","0","0","0",1,176,183
"3218","Part2","mbdata","KronosStar","The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire",NA,NA,NA,"2014-01-23 19:26:13","2014-01-23",19:26:13,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,86,4788
"3219","Part2","mbdata","KronosStar","The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire",NA,NA,NA,"2014-01-23 19:26:13","2014-01-23",19:26:13,0,1,1,"NOT Mentioned",0,"#DancingDolphinFire",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,86,4788
"3220","Part2","mbdata","CentralBulletin","expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin",NA,NA,NA,"2014-01-23 19:26:13","2014-01-23",19:26:13,0,1,1,"NOT Mentioned",0,"#Abila",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,24,4788
"3221","Part2","mbdata","CentralBulletin","expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin",NA,NA,NA,"2014-01-23 19:26:13","2014-01-23",19:26:13,0,1,1,"NOT Mentioned",0,"#CentralBulletin",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,24,4788
"3222","Part2","mbdata","trollingsnark","Next round of deportations beginning. #disappeared",NA,NA,NA,"2014-01-23 19:26:13","2014-01-23",19:26:13,0,1,1,"NOT Mentioned",0,"#disappeared",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,165,4788
"3223","Part2","mbdata","trapanitweets","Bike is totally trashed.? Looked like a nice one, too.?",36.054,24.901,NA,"2014-01-23 19:26:13","2014-01-23",19:26:13,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,164,4788
"3224","Part2","mbdata","junkman377","How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit",NA,NA,NA,"2014-01-23 19:26:15","2014-01-23",19:26:15,0,1,1,"NOT Mentioned",0,"#abila",1,"fixit.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,79,4788
"3225","Part2","mbdata","junkman377","How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit",NA,NA,NA,"2014-01-23 19:26:15","2014-01-23",19:26:15,0,1,1,"NOT Mentioned",0,"#badcredit",1,"fixit.kronos/",1,1,112,"NOT Mentioned","0","0","0","0","0","0",1,79,4788
"3226","Part2","mbdata","Clevvah4Evah","What number is your PIN number? #POK #Rally #Grammar",NA,NA,NA,"2014-01-23 19:26:15","2014-01-23",19:26:15,0,1,1,"NOT Mentioned",0,"#POK",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,28,4788
"3227","Part2","mbdata","Clevvah4Evah","What number is your PIN number? #POK #Rally #Grammar",NA,NA,NA,"2014-01-23 19:26:15","2014-01-23",19:26:15,0,1,1,"NOT Mentioned",0,"#Rally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,28,4788
"3228","Part2","mbdata","Clevvah4Evah","What number is your PIN number? #POK #Rally #Grammar",NA,NA,NA,"2014-01-23 19:26:15","2014-01-23",19:26:15,0,1,1,"NOT Mentioned",0,"#Grammar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,28,4788
"3229","Part2","mbdata","KronosQuoth","The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:26:37","2014-01-23",19:26:37,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3230","Part2","mbdata","KronosQuoth","The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:26:37","2014-01-23",19:26:37,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3231","Part2","mbdata","skinnyJeans","He who hesitates is lost! #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:26:37","2014-01-23",19:26:37,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,150,4788
"3232","Part2","mbdata","skinnyJeans","He who hesitates is lost! #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:26:37","2014-01-23",19:26:37,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,150,4788
"3233","Part2","mbdata","KronosQuoth","We become what we think about.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:26:37","2014-01-23",19:26:37,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3234","Part2","mbdata","KronosQuoth","We become what we think about.  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:26:37","2014-01-23",19:26:37,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3235","Part2","mbdata","KronosQuoth","Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:26:37","2014-01-23",19:26:37,0,1,1,"NOT Mentioned",0,"#KronosStar",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3236","Part2","mbdata","KronosQuoth","Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",NA,NA,NA,"2014-01-23 19:26:37","2014-01-23",19:26:37,0,1,1,"NOT Mentioned",0,"#POKRally",1,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,85,4788
"3237","Part2","mbdata","trollingsnark","Taking bets on how many of these people are never heard from again.",NA,NA,NA,"2014-01-23 19:26:55","2014-01-23",19:26:55,0,1,1,"NOT Mentioned",0,"NO Hashtag",0,"NO Link",0,1,112,"NOT Mentioned","0","0","0","0","0","0",1,165,4788
